fid,立木ID,立木番号,樹種,胸高直径,樹高,矢高,材積,ステータス,間伐,レ,境界木,除外木,調査地範囲,コメント,幹周,経度,緯度,平面直角Ｘ,平面直角Ｙ,エリア
163,479,-1,スギ,37.09760284,20.5,3.325199842,0.947711349,生立木,0,0,0,0,1,,116.1999969,136.9270644,37.29709382,143941.8012,-21241.06841,A1_5a
164,481,-1,アカマツ,23.70000076,0.100000001,0,0.002996984,生立木,0,1,0,0,1,,74.40000153,136.9269534,37.29712849,143944.7862,-21251.20416,A1_5a
165,482,-1,アカマツ,22.70000076,16.29999924,4.800000191,0.297973901,生立木,0,0,0,0,1,,71.30000305,136.9271091,37.29711737,143944.7464,-21237.34547,A1_5a
166,483,-1,スギ,33.20479965,18.70000076,0.506500006,0.70650202,生立木,0,0,0,0,1,,104.3000031,136.9271128,37.2971484,143948.2049,-21237.32073,A1_5a
167,484,-1,スギ,38.24219894,18.89999962,0.980099976,0.92420274,生立木,0,0,0,0,1,,120,136.9270878,37.29715865,143949.1478,-21239.61896,A1_5a
168,485,-1,スギ,35.38959885,18.39999962,2.195100069,0.781096339,生立木,0,0,0,0,1,,110.8000031,136.9270495,37.29717396,143950.5473,-21243.15533,A1_5a
169,486,-1,スギ,34.00830078,18.20000076,2.342200041,0.718464732,生立木,0,0,0,0,1,,106.8000031,136.9269277,37.29716101,143948.1849,-21253.78957,A1_5a
170,487,-1,スギ,32.70949936,19.79999924,1.570600033,0.727479219,生立木,0,0,0,0,1,,102.6999969,136.92699,37.29718584,143951.4066,-21248.51903,A1_5a
171,488,-1,スギ,43.77569962,20.79999924,3.836999893,1.300983906,生立木,0,0,0,0,1,,137.1999969,136.9270743,37.29722127,143955.9673,-21241.41731,A1_5a
172,489,-1,アテ,27.39999962,16.89999962,4.400000095,0.433431208,生立木,0,0,0,0,1,,86,136.9269881,37.29722553,143955.7799,-21249.06909,A1_5a
173,490,-1,スギ,36.01549912,17.5,3.690399885,0.767367363,生立木,0,0,0,0,1,,113,136.9270362,37.29725977,143959.9327,-21245.15162,A1_5a
174,491,-1,アカマツ,23.70000076,16.70000076,1.799999952,0.329478592,生立木,0,0,0,0,1,,74.40000153,136.9269387,37.29720822,143953.4885,-21253.26948,A1_5a
175,492,-1,スギ,36.44680023,18,4.568699837,0.806470573,生立木,0,0,0,0,1,,114.3000031,136.9269645,37.29726083,143959.5025,-21251.4903,A1_5a
176,493,-1,アテ,22.96850014,17.79999924,1.667200089,0.34309873,生立木,0,0,0,0,1,,71.90000153,136.926891,37.29723453,143956.033,-21257.73248,A1_5a
177,494,-1,スギ,39.43399811,17.89999962,2.122400045,0.926169753,生立木,0,0,0,0,1,,123.6999969,136.9269265,37.29730168,143963.7286,-21255.23558,A1_5a
178,496,-1,アカマツ,42.20000076,17.10000038,0,0.95936209,生立木,0,1,0,0,1,,132.5,136.9268214,37.29710859,143941.5773,-21262.6764,A1_5a
179,500,-1,スギ,33.97539902,18.5,0.968799949,0.728925109,生立木,0,0,0,0,1,,106.4000015,136.9271321,37.29713216,143946.557,-21235.45896,A1_5a
180,506,-1,スギ,34.37120056,16.39999962,0.566399992,0.660616398,生立木,0,0,0,0,1,,107.6999969,136.927068,37.2972538,143959.5159,-21242.28311,A1_5a
181,509,-1,アカマツ,8.899999619,10,10.89999962,0.034899212,生立木,0,0,0,0,1,,27.89999962,136.9268916,37.29727925,143960.9821,-21258.10452,A1_5a
182,510,-1,アテ,37.79360199,16.70000076,2.214699984,0.799972415,生立木,0,0,0,0,1,,118.4000015,136.9269567,37.29729864,143963.6231,-21252.54172,A1_5a
183,511,-1,ヒノキ,15.60000038,12.19999981,2.599999905,0.120513014,生立木,0,0,0,0,1,,49,136.9269968,37.29731324,143965.5437,-21249.13861,A1_5a
184,514,-1,アカマツ,8,8.199999809,23.70000076,0.024052171,生立木,1,0,0,0,1,,25.10000038,136.9269074,37.29729344,143962.6718,-21256.84292,A1_5a
185,516,-1,クリ,9.5,8.699999809,4.400000095,0.035468433,生立木,0,0,0,0,1,,29.79999924,136.92684,37.2972753,143960.1513,-21262.62259,A1_5a
186,517,-1,アカマツ,5.900000095,4.5,5.599999905,0.008085506,生立木,1,0,0,0,1,,18.5,136.9268817,37.29728858,143961.938,-21259.06729,A1_5a
187,522,-1,アカマツ,8.199999809,9.699999809,15.19999981,0.028947733,生立木,1,0,0,0,1,,25.70000076,136.9268689,37.29729737,143962.8122,-21260.28016,A1_5a
188,533,-1,アテ,6.800000191,5.199999809,8,0.012044673,生立木,0,0,0,0,1,,21.29999924,136.9269289,37.2972877,143962.2011,-21254.89344,A1_5a
189,534,-1,スギ,35.37409973,18,4.355799675,0.763634443,生立木,0,0,0,0,1,,110.8000031,136.9270156,37.29724023,143957.615,-21246.78337,A1_5a
190,535,-1,スギ,44.11289978,17.10000038,1.446799994,1.086302161,生立木,0,0,0,0,1,,138.5,136.9269831,37.29727938,143961.6952,-21250.02749,A1_5a
191,537,-1,スギ,38.26480103,17.89999962,2.385200024,0.876616776,生立木,0,0,0,0,1,,120,136.9270261,37.29729139,143963.3516,-21246.34435,A1_5a
192,551,-1,スギ,32.58559799,18.79999924,1.708299994,0.686239958,生立木,0,0,0,0,1,,102.0999985,136.9271599,37.29717627,143951.6468,-21233.41918,A1_5a
193,552,-1,スギ,31.52890015,17.29999924,1.519099951,0.594959021,生立木,0,0,0,0,1,,98.90000153,136.927141,37.2971932,143953.3738,-21235.25487,A1_5a
194,553,-1,スギ,26.85979843,17.39999962,2.848999977,0.446481377,生立木,1,0,0,0,1,,84.09999847,136.9271239,37.29721489,143955.6412,-21236.9718,A1_5a
195,554,-1,スギ,43.03409958,22.79999924,1.692799926,1.381269693,生立木,0,0,0,0,1,,135,136.9271965,37.29717937,143952.269,-21230.21787,A1_5a
196,563,-1,スギ,7.491400242,0,0,0,生立木,0,0,0,0,1,,23.20000076,136.9269694,37.29729264,143963.0566,-21251.36437,A1_5a
197,569,-1,スギ,33.66579819,21.20000076,2.794300079,0.820590258,生立木,0,0,0,0,1,,105.5,136.9272513,37.297127,143946.8975,-21224.8794,A1_5a
198,570,-1,スギ,33.99860001,20.79999924,2.150700092,0.819827974,生立木,0,0,0,0,1,,106.4000015,136.9272166,37.29716119,143950.4128,-21228.26688,A1_5a
199,571,-1,スギ,32.17279816,21.60000038,1.352100015,0.769467413,生立木,0,0,0,0,1,,100.8000031,136.9272502,37.29716622,143951.2252,-21225.35166,A1_5a
200,572,-1,スギ,41.08049774,21.20000076,2.741699934,1.180486917,生立木,0,0,0,0,1,,128.8000031,136.9272132,37.29720293,143955.0009,-21228.97434,A1_5a
201,573,-1,スギ,40.83909988,22.29999924,1.964800119,1.227959871,生立木,0,0,0,0,1,,128.1000061,136.9272495,37.29720082,143955.0451,-21225.74617,A1_5a
202,575,-1,スギ,38.29389954,21.39999962,1.919700027,1.048030972,生立木,1,0,0,0,1,,120,136.9272998,37.29721425,143956.9148,-21221.42565,A1_5a
203,576,-1,スギ,40.92160034,19.5,1.41170001,1.078861237,生立木,0,0,0,0,1,,128.3999939,136.9272528,37.29723306,143958.6349,-21225.76127,A1_5a
204,577,-1,スギ,32.20729828,16.70000076,2.337599993,0.597265005,生立木,0,0,0,0,1,,101.0999985,136.9272426,37.29725382,143960.852,-21226.86251,A1_5a
205,578,-1,スギ,46.38750076,20.29999924,2.006299973,1.411779881,生立木,0,0,0,0,1,,145.3999939,136.9272461,37.29731669,143967.8301,-21227.15025,A1_5a
206,580,-1,スギ,46.26480103,23.29999924,5.099100113,1.610877991,生立木,0,0,0,0,1,,145.1000061,136.9273413,37.29735375,143972.6549,-21219.09522,A1_5a
207,581,-1,スギ,47.49939728,18.70000076,2.237100124,1.358883977,生立木,0,0,0,0,1,,148.8999939,136.9272243,37.29737886,143974.5369,-21229.67123,A1_5a
208,582,-1,スギ,57.82150269,21.89999962,2.63470006,2.276561022,生立木,0,0,0,0,1,,181.5,136.9272401,37.29739009,143975.8994,-21228.38133,A1_5a
209,583,-1,スギ,40.54230118,22,2.092900038,1.195528865,生立木,0,0,0,0,1,,127.1999969,136.9271991,37.29737782,143974.2292,-21231.88974,A1_5a
210,592,-1,アテ,14.10000038,13.30000019,6.699999809,0.104163803,生立木,0,0,0,0,1,,44.20000076,136.9271352,37.29715867,143949.5118,-21235.4378,A1_5a
211,594,-1,スギ,43.41339874,22.5,5.246399879,1.385266423,生立木,0,0,0,0,1,,136.3000031,136.927179,37.2971069,143944.123,-21231.07135,A1_5a
212,597,-1,スギ,40.07439804,21.20000076,1.495199919,1.128202915,生立木,0,0,0,0,1,,125.5999985,136.9273014,37.29713451,143948.1107,-21220.52433,A1_5a
213,598,-1,スギ,28.75819969,17.70000076,2.04489994,0.514464855,生立木,1,0,0,0,1,,90.09999847,136.9272902,37.297153,143950.0694,-21221.69042,A1_5a
214,599,-1,スギ,29.15340042,18.29999924,2.512199879,0.545193851,生立木,1,0,0,0,1,,91.40000153,136.9272994,37.2971718,143952.218,-21221.06028,A1_5a
215,600,-1,スギ,42.37360001,23.70000076,0.93809998,1.39537096,生立木,0,0,0,0,1,,132.8000031,136.9273159,37.29722307,143958.0127,-21220.09061,A1_5a
216,601,-1,スギ,43.10329819,21.89999962,1.816399932,1.33106041,生立木,0,0,0,0,1,,135.3999939,136.9272702,37.29725867,143961.599,-21224.47288,A1_5a
217,602,-1,スギ,44.14229965,22.79999924,2.945800066,1.446945548,生立木,0,0,0,0,1,,138.5,136.9273369,37.29730133,143966.8257,-21218.98338,A1_5a
218,603,-1,アカマツ,17.29999924,13.5,3.700000048,0.153068185,生立木,0,0,0,0,1,,54.29999924,136.9272271,37.29730866,143966.7969,-21228.75341,A1_5a
219,604,-1,スギ,52.38850021,21.10000038,1.090900064,1.83210814,生立木,0,0,0,0,1,,164.3000031,136.927214,37.29733731,143969.8646,-21230.18183,A1_5a
220,605,-1,スギ,53.4838028,21.10000038,2.419100046,1.902693033,生立木,0,0,0,0,1,,167.6999969,136.9272498,37.29743463,143980.8979,-21227.94967,A1_5a
221,607,-1,アテ,17.88879967,14.5,0.994699955,0.177311286,生立木,0,0,0,0,1,,55.90000153,136.9270798,37.29717809,143951.2358,-21240.51325,A1_5a
222,611,-1,スギ,26.0788002,16.60000038,2.996900082,0.403745294,生立木,0,0,0,0,1,,81.59999847,136.9271759,37.29712858,143946.4962,-21231.55251,A1_5a
223,613,-1,スギ,28.40180016,17.70000076,0.655499995,0.502876341,生立木,0,0,0,0,1,,89.19999695,136.9272055,37.29713958,143947.9385,-21229.04327,A1_5a
224,614,-1,スギ,31.87990189,18.70000076,1.508599997,0.655851722,生立木,0,0,0,0,1,,99.90000153,136.927228,37.29712361,143946.345,-21226.90055,A1_5a
225,618,-1,アカマツ,45.59999847,12.69999981,13.89999962,0.828807354,生立木,0,1,0,0,1,,143.1999969,136.9271994,37.29722306,143957.1212,-21230.38311,A1_5a
226,619,-1,スギ,42.78369904,26.60000038,2.141200066,1.592493176,生立木,0,0,0,0,1,,134.1000061,136.9274295,37.29718043,143954.1665,-21209.6481,A1_5a
227,620,-1,スギ,33.58039856,21.10000038,2.261700153,0.812968194,生立木,0,0,0,0,1,,105.1999969,136.927291,37.29723582,143959.232,-21222.41274,A1_5a
228,621,-1,スギ,32.63129807,22.79999924,1.629899979,0.833138883,生立木,0,0,0,0,1,,102.4000015,136.9273963,37.29726538,143963.3048,-21213.39388,A1_5a
229,622,-1,スギ,41.62179947,24.60000038,1.567199945,1.40135324,生立木,0,0,0,0,1,,130.6000061,136.9273648,37.29726435,143962.9502,-21216.16629,A1_5a
230,623,-1,スギ,48.19689941,21.60000038,2.306999922,1.610189557,生立木,0,0,0,0,1,,151.1000061,136.9274243,37.29730108,143967.4658,-21211.26132,A1_5a
231,624,-1,スギ,45.81629944,24.79999924,0.402400017,1.683525443,生立木,0,0,0,0,1,,143.8000031,136.9273706,37.29732007,143969.1545,-21216.19222,A1_5a
232,625,-1,スギ,43.11820221,23.39999962,0.6074,1.422398925,生立木,0,0,0,0,1,,135.3999939,136.9272959,37.29731933,143968.5019,-21222.78307,A1_5a
233,626,-1,スギ,53.5121994,23.10000038,0.601199985,2.083605051,生立木,0,0,0,0,1,,168,136.9273637,37.29736522,143974.0937,-21217.23172,A1_5a
234,628,-1,スギ,57.78519821,24.39999962,2.114200115,2.53141737,生立木,0,0,0,0,1,,181.1999969,136.9273455,37.29720143,143955.8466,-21217.26655,A1_5a
235,629,-1,スギ,39.707901,26,3.57220006,1.358469248,生立木,0,0,0,0,1,,124.6999969,136.9273773,37.29719365,143955.2294,-21214.38338,A1_5a
236,630,-1,スギ,38.83309937,24.70000076,0.840600014,1.239567041,生立木,0,0,0,0,1,,121.8000031,136.9273994,37.29721392,143957.6388,-21212.63143,A1_5a
237,631,-1,スギ,38.72930145,23.60000038,3.967699766,1.179001451,生立木,0,0,0,0,1,,121.5,136.927469,37.29721653,143958.4595,-21206.50538,A1_5a
238,632,-1,スギ,34.60919952,23.70000076,3.535200119,0.964035332,生立木,0,0,0,0,1,,108.5999985,136.927425,37.29723191,143959.8233,-21210.54323,A1_5a
239,633,-1,スギ,34.34769821,20.29999924,0.995000005,0.815347254,生立木,0,0,0,0,1,,107.6999969,136.9274795,37.29724374,143961.5479,-21205.83998,A1_5a
240,634,-1,スギ,35.93370056,18.60000038,1.465399981,0.81183815,生立木,0,0,0,0,1,,112.6999969,136.9274628,37.29736289,143974.5938,-21208.45107,A1_5a
241,635,-1,スギ,36.50550079,22.29999924,1.360499978,1.000411272,生立木,0,0,0,0,1,,114.5999985,136.9274143,37.29736732,143974.7127,-21212.78077,A1_5a
242,636,-1,スギ,37.0515976,23.10000038,0.715999961,1.064507604,生立木,0,0,0,0,1,,116.1999969,136.9274052,37.29738471,143976.5658,-21213.75085,A1_5a
243,637,-1,スギ,33.41699982,21.39999962,3.717499971,0.817122638,生立木,0,0,0,0,1,,104.9000015,136.9274017,37.29740754,143979.0631,-21214.27834,A1_5a
244,638,-1,スギ,38.78760147,24.5,2.237999916,1.226976514,生立木,0,0,0,0,1,,121.5,136.927391,37.29742747,143981.1848,-21215.41404,A1_5a
245,639,-1,スギ,45.2840004,24.60000038,1.289000034,1.634775281,生立木,0,0,0,0,1,,141.8999939,136.9273273,37.29739342,143976.9336,-21220.71383,A1_5a
246,640,-1,スギ,37.54920197,23.10000038,1.457000017,1.090771556,生立木,0,0,0,0,1,,117.8000031,136.9273102,37.29744775,143982.8096,-21222.74471,A1_5a
247,641,-1,アカマツ,17.39999962,0.100000001,0,0.001710493,生立木,0,0,0,0,1,,54.59999847,136.9272485,37.29736297,143972.965,-21227.38266,A1_5a
248,642,-1,アカマツ,16.89999962,18.10000038,1.600000024,0.192038491,生立木,0,0,0,0,1,,53,136.9272276,37.29742836,143980.035,-21229.85141,A1_5a
249,643,-1,スギ,43.10160065,20.10000038,2.433399916,1.222380519,生立木,0,0,0,0,1,,135.3999939,136.9271809,37.29747212,143984.5161,-21234.3965,A1_5a
250,646,-1,スギ,38.80750275,25.20000076,2.932199955,1.262941241,生立木,0,0,0,0,1,,121.8000031,136.9274113,37.29719293,143955.4092,-21211.37783,A1_5a
251,647,-1,スギ,51.20789719,24.5,1.668300033,2.038205862,生立木,0,0,0,0,1,,160.8000031,136.927454,37.29718046,143954.3568,-21207.48705,A1_5a
252,649,-1,スギ,33.55089951,24,2.099600077,0.922301054,生立木,0,0,0,0,1,,105.1999969,136.927417,37.29727417,143964.4348,-21211.64961,A1_5a
253,650,-1,スギ,22.91589928,17.39999962,2.111899853,0.33404541,生立木,0,0,0,0,1,,71.90000153,136.9274746,37.29727075,143964.4968,-21206.52934,A1_5a
254,651,-1,スギ,44.9408989,25.20000076,2.228800058,1.651232004,生立木,0,0,0,0,1,,141,136.9273788,37.29728246,143965.0595,-21215.10294,A1_5a
255,652,-1,スギ,21.57299995,17.5,3.011300087,0.300857306,生立木,0,0,0,0,1,,67.5,136.9274515,37.29729719,143967.2434,-21208.82343,A1_5a
256,653,-1,スギ,24.17090035,18.70000076,0.775900006,0.395513177,生立木,0,0,0,0,1,,75.69999695,136.9274429,37.29731677,143969.3426,-21209.76853,A1_5a
257,654,-1,アカマツ,11.30000019,9.5,10.10000038,0.051172487,生立木,0,0,0,0,1,,35.40000153,136.9273662,37.2973411,143971.4466,-21216.77404,A1_5a
258,657,-1,スギ,49.91880035,23.5,0.995400071,1.866638303,生立木,0,0,0,0,1,,156.6999969,136.9273692,37.29748469,143987.3449,-21217.88239,A1_5a
259,658,-1,スギ,40.37430191,22.5,1.467300057,1.21324861,生立木,0,0,0,0,1,,126.5999985,136.9273415,37.29747064,143985.5792,-21220.20169,A1_5a
260,659,-1,スギ,35.23870087,25.29999924,2.123500109,1.063035727,生立木,0,0,0,0,1,,110.5,136.9272933,37.29752047,143990.7205,-21224.93114,A1_5a
261,660,-1,スギ,58.66400147,25,1.287800074,2.665681601,生立木,0,0,0,0,1,,184,136.9272627,37.297488,143986.8968,-21227.32336,A1_5a
262,661,-1,アカマツ,14.5,0.100000001,0,0.001228604,生立木,0,0,0,0,1,,45.5,136.9272372,37.29747144,143984.8713,-21229.41551,A1_5a
263,662,-1,スギ,48.73089981,24.60000038,3.446099758,1.869236946,生立木,0,0,0,0,1,,152.8999939,136.9272233,37.29745666,143983.1306,-21230.50629,A1_5a
264,663,-1,アカマツ,17.20000076,14.89999962,5.099999905,0.16583167,生立木,0,0,0,0,1,,54,136.9271977,37.29744723,143981.8923,-21232.679,A1_5a
265,664,-1,スギ,45.05669785,18.79999924,1.454399943,1.240482926,生立木,0,0,0,0,1,,141.3000031,136.9271574,37.29756485,143994.5884,-21237.36343,A1_5a
266,665,-1,スギ,36.34410095,16,1.459200025,0.713826239,生立木,0,0,0,0,1,,114,136.9270939,37.29756244,143993.8372,-21242.94463,A1_5a
267,670,-1,アカマツ,5.400000095,0.100000001,0,0.000308758,生立木,0,0,0,0,1,,16.89999962,136.9272167,37.29742661,143979.7576,-21230.80449,A1_5a
268,671,-1,スギ,39.01740265,22.29999924,0.694000006,1.129738212,生立木,0,0,0,0,1,,122.5,136.9273855,37.29749634,143988.7574,-21216.55411,A1_5a
269,672,-1,スギ,36.37020111,23.60000038,1.390900016,1.05111289,生立木,0,0,0,0,1,,114,136.9273152,37.29748684,143987.1694,-21222.67871,A1_5a
270,673,-1,スギ,41.63529968,18.10000038,1.696500063,1.034137964,生立木,0,0,0,0,1,,130.6000061,136.9273909,37.29753681,143993.2727,-21216.46863,A1_5a
271,674,-1,スギ,37.26689911,26.20000076,0.63319999,1.219024897,生立木,0,0,0,0,1,,116.8000031,136.9272798,37.29753957,143992.7291,-21226.30621,A1_5a
272,675,-1,スギ,52.1393013,26.10000038,2.503499985,2.242910862,生立木,0,0,0,0,1,,163.6000061,136.9272517,37.29755358,143994.0634,-21228.92126,A1_5a
273,676,-1,スギ,41.55870056,20.79999924,2.182600021,1.183137894,生立木,0,0,0,0,1,,130.3000031,136.9272164,37.29752068,143990.1557,-21231.73068,A1_5a
274,677,-1,アカマツ,10.89999962,5.800000191,8.399999619,0.033508755,生立木,0,0,0,0,1,,34.20000076,136.9271952,37.29748334,143985.8659,-21233.24076,A1_5a
275,678,-1,スギ,47.97800064,24.79999924,2.47300005,1.831467867,生立木,0,0,0,0,1,,150.3999939,136.927224,37.29755831,143994.3743,-21231.41753,A1_5a
276,679,-1,アカマツ,14.69999981,17.70000076,3.099999905,0.146064982,生立木,0,0,0,0,1,,46.09999847,136.9272126,37.2975426,143992.5507,-21232.26977,A1_5a
277,680,-1,スギ,46.18309784,19.29999924,1.986300111,1.331968307,生立木,0,0,0,0,1,,144.8000031,136.9271345,37.29759457,143997.6993,-21239.67033,A1_5a
278,681,-1,スギ,39.39170075,18.89999962,7.434599876,0.97558558,生立木,0,0,0,0,1,,123.4000015,136.9271151,37.29757297,143995.1632,-21241.17461,A1_5a
279,684,-1,スギ,38.85499954,24.29999924,2.255300045,1.220903754,生立木,0,0,0,0,1,,121.8000031,136.9272609,37.29751151,143989.482,-21227.71073,A1_5a
280,685,-1,スギ,21.7343998,13.89999962,28.58859825,0.242674738,生立木,0,0,0,0,1,,68.09999847,136.9271788,37.29753065,143990.9708,-21235.14618,A1_5a
281,686,-1,アカマツ,15.30000019,11.5,4.199999809,0.105706602,生立木,0,0,0,0,1,,48,136.9272347,37.2976256,144001.8958,-21231.11425,A1_5a
282,687,-1,スギ,47.21039963,22.79999924,1.997699976,1.635941863,生立木,0,0,0,0,1,,148.1999969,136.9272348,37.29764731,144004.2968,-21231.31305,A1_5a
283,688,-1,スギ,40.49020004,24.5,1.878800035,1.32715559,生立木,0,0,0,0,1,,126.9000015,136.9272005,37.29762134,144001.1639,-21234.08982,A1_5a
284,689,-1,スギ,41.14379883,21.89999962,0.660699964,1.222593307,生立木,0,0,0,0,1,,129.1000061,136.9272313,37.2976824,144008.1494,-21231.96044,A1_5a
285,690,-1,スギ,42.54669952,21.79999924,3.760100126,1.29393661,生立木,0,0,0,0,1,,133.5,136.9271907,37.2976521,144004.4898,-21235.24959,A1_5a
286,691,-1,スギ,34.95079804,21.10000038,5.349900246,0.874601364,生立木,0,0,0,0,1,,109.5999985,136.9272131,37.29771221,144011.3064,-21233.84954,A1_5a
287,692,-1,スギ,34.91069794,20,3.348799944,0.827611566,生立木,0,0,0,0,1,,109.5999985,136.9271998,37.29774128,144014.4184,-21235.3067,A1_5a
288,693,-1,スギ,34.81949997,19.79999924,2.381900072,0.81549263,生立木,0,0,0,0,1,,109.3000031,136.9271891,37.2977261,144012.6588,-21236.1013,A1_5a
289,694,-1,スギ,55.47449875,17.39999962,5.412199974,1.679881454,生立木,0,0,0,0,1,,174,136.9271399,37.29768929,144008.2129,-21240.0975,A1_5a
290,695,-1,スギ,40.8443985,17,2.757500172,0.938301027,生立木,0,0,0,0,1,,128.1000061,136.9271186,37.29762513,144000.9565,-21241.36697,A1_5a
291,696,-1,アカマツ,13.5,13.39999962,6.900000095,0.096923351,生立木,0,0,0,0,1,,42.40000153,136.9270954,37.29762943,144001.2547,-21243.45724,A1_5a
292,708,-1,アカマツ,16.89999962,20,4.300000191,0.210473925,生立木,0,0,0,0,1,,53,136.9271987,37.2975201,143989.957,-21233.28054,A1_5a
293,709,-1,スギ,49.84259796,24.70000076,3.693500042,1.95573473,生立木,0,0,0,0,1,,156.3999939,136.9272985,37.29756256,143995.4138,-21224.87352,A1_5a
294,710,-1,スギ,48.55809784,18.60000038,3.049999952,1.407220721,生立木,0,0,0,0,1,,152.3000031,136.9273809,37.29764965,144005.6719,-21218.43023,A1_5a
295,711,-1,スギ,45,23.70000076,1.406200051,1.557416201,生立木,0,0,0,0,1,,141.3000031,136.9272589,37.29761693,144001.1224,-21228.89032,A1_5a
296,712,-1,アカマツ,13.80000019,10.19999981,6.599999905,0.078510664,生立木,0,0,0,0,1,,43.29999924,136.9272451,37.29766151,144005.9452,-21230.54176,A1_5a
297,717,-1,スギ,47.58169937,22.70000076,1.83010006,1.652302146,生立木,0,0,0,0,1,,149.1999969,136.9273425,37.29756276,143995.7722,-21220.98735,A1_5a
298,718,-1,スギ,52.71500397,26.20000076,3.088699818,2.297062635,生立木,0,0,0,0,1,,165.5,136.9272685,37.29759358,143998.6141,-21227.81996,A1_5a
299,719,-1,スギ,39.21010208,23.20000076,1.837000132,1.185597181,生立木,0,0,0,0,1,,123.0999985,136.9273521,37.29759277,143999.163,-21220.43263,A1_5a
300,720,-1,スギ,41.67169952,20.79999924,1.073600054,1.189021707,生立木,0,0,0,0,1,,130.6000061,136.9273711,37.29767017,144007.8656,-21219.49296,A1_5a
